year,date,team,added_player,acquisition_type,dropped_player,raw_text
2022,"Nov 16, 2:37 am",The Big Gronkowski,Ravens,Waiver,Brandon McManus,"

	
Ravens Bal - DEF
Waiver
Brandon McManus GB - K NA
To Waivers
	
The Big Gronkowski
Nov 16, 2:37 am"
2022,"Nov 16, 2:37 am",Uncle Rico,Cole Kmet,Waiver,Greg Dulcich,"

	
Cole Kmet Chi - TE
Waiver
Greg Dulcich Mia - TE Q
To Waivers
	
Uncle Rico
Nov 16, 2:37 am"
2022,"Nov 15, 5:10 pm",Voldemort,,,Ryan Succop,"
	
Ryan Succop TB - K NA
To Waivers
	
Voldemort
Nov 15, 5:10 pm"
2022,"Nov 15, 8:15 am",ThreatLevelMidnight,,,Evan Engram,"
	
Evan Engram Den - TE
To Waivers
	
ThreatLevelMidnight
Nov 15, 8:15 am"
2022,"Nov 15, 8:15 am",ThreatLevelMidnight,,,Giants,"
	
Giants NYG - DEF
To Waivers
	
ThreatLevelMidnight
Nov 15, 8:15 am"
2022,"Nov 15, 7:57 am",Post Mahomes,,,Kenny Gainwell,"
	
Kenny Gainwell TB - RB
To Waivers
	
Post Mahomes
Nov 15, 7:57 am"
2022,"Nov 14, 2:02 pm",Post Mahomes,Kenny Gainwell,Free Agent,,"
	
Kenny Gainwell TB - RB
Free Agent
	
Post Mahomes
Nov 14, 2:02 pm"
2022,"Nov 14, 1:42 pm",Post Mahomes,,,Tom Brady,"
	
Tom Brady TB - QB NA
To Waivers
	
Post Mahomes
Nov 14, 1:42 pm"
2022,"Nov 14, 5:51 am",Voldemort,Nick Folk,Free Agent,Russell Wilson,"

	
Nick Folk Atl - K
Free Agent
Russell Wilson NYG - QB NA
To Waivers
	
Voldemort
Nov 14, 5:51 am"
2022,"Nov 13, 1:02 pm",Big Sack Jack,Jake Elliott,Free Agent,Hunter Henry,"

	
Jake Elliott Phi - K
Free Agent
Hunter Henry NE - TE
To Waivers
	
Big Sack Jack
Nov 13, 1:02 pm"
2022,"Nov 13, 12:05 pm",Pop Lockett Drop it,Cameron Dicker,Free Agent,Matt Prater,"

	
Cameron Dicker LAC - K
Free Agent
Matt Prater Buf - K NA
To Waivers
	
Pop Lockett Drop it
Nov 13, 12:05 pm"
2022,"Nov 13, 11:39 am",malle_dips_pouches,Steelers,Free Agent,Ravens,"

	
Steelers Pit - DEF
Free Agent
Ravens Bal - DEF
To Waivers
	
malle_dips_pouches
Nov 13, 11:39 am"
2022,"Nov 13, 11:36 am",malle_dips_pouches,Kenny Pickett,Free Agent,Logan Thomas,"

	
Kenny Pickett Car - QB
Free Agent
Logan Thomas SF - TE NA
To Waivers
	
malle_dips_pouches
Nov 13, 11:36 am"
2022,"Nov 12, 8:37 pm",Post Mahomes,,,Cole Kmet,"
	
Cole Kmet Chi - TE
To Waivers
	
Post Mahomes
Nov 12, 8:37 pm"
2022,"Nov 12, 7:13 am",ThreatLevelMidnight,Evan Engram,Free Agent,Deshaun Watson,"

	
Evan Engram Den - TE
Free Agent
Deshaun Watson Cle - QB
To Waivers
	
ThreatLevelMidnight
Nov 12, 7:13 am"
2022,"Nov 11, 10:44 am",ThreatLevelMidnight,Deshaun Watson,Free Agent,,"
	
Deshaun Watson Cle - QB
Free Agent
	
ThreatLevelMidnight
Nov 11, 10:44 am"
2022,"Nov 10, 4:27 pm",ThreatLevelMidnight,,,Deon Jackson,"
	
Deon Jackson Det - RB NA
To Waivers
	
ThreatLevelMidnight
Nov 10, 4:27 pm"
2022,"Nov 9, 4:16 pm",Malle ❤️ 🐸,Matthew Stafford,Free Agent,Evan McPherson,"

	
Matthew Stafford LAR - QB
Free Agent
Evan McPherson Cin - K
To Waivers
	
Malle ❤️ 🐸
Nov 9, 4:16 pm"
2022,"Nov 9, 12:12 pm",Post Mahomes,Cole Kmet,Free Agent,,"
	
Cole Kmet Chi - TE
Free Agent
	
Post Mahomes
Nov 9, 12:12 pm"
2022,"Nov 9, 12:12 pm",Post Mahomes,,,Jameson Williams,"
	
Jameson Williams Det - WR SUSP
To Waivers
	
Post Mahomes
Nov 9, 12:12 pm"
2022,"Nov 9, 12:11 pm",Post Mahomes,Odell Beckham Jr.,Free Agent,Taysom Hill,"

	
Odell Beckham Jr. NYG - WR
Free Agent
Taysom Hill NO - QB,TE NA
To Waivers
	
Post Mahomes
Nov 9, 12:11 pm"
2022,"Nov 9, 12:11 pm",Post Mahomes,Brett Maher,Free Agent,Jake Elliott,"

	
Brett Maher LAR - K NA
Free Agent
Jake Elliott Phi - K
To Waivers
	
Post Mahomes
Nov 9, 12:11 pm"
2022,"Nov 9, 10:15 am",Voldemort,Russell Wilson,Free Agent,Andy Dalton,"

	
Russell Wilson NYG - QB NA
Free Agent
Andy Dalton Phi - QB
To Waivers
	
Voldemort
Nov 9, 10:15 am"
2022,"Nov 9, 7:26 am",ThreatLevelMidnight,David Njoku,Free Agent,Evan Engram,"

	
David Njoku LAC - TE
Free Agent
Evan Engram Den - TE
To Waivers
	
ThreatLevelMidnight
Nov 9, 7:26 am"
2022,"Nov 9, 7:23 am",ThreatLevelMidnight,Giants,Free Agent,,"
	
Giants NYG - DEF
Free Agent
	
ThreatLevelMidnight
Nov 9, 7:23 am"
2022,"Nov 9, 7:07 am",Uncle Rico,Wan'Dale Robinson,Free Agent,Alec Pierce,"

	
Wan'Dale Robinson Ten - WR Q
Free Agent
Alec Pierce Ind - WR
To Waivers
	
Uncle Rico
Nov 9, 7:07 am"
2022,"Nov 9, 2:35 am",Pop Lockett Drop it,Jaylen Warren,Waiver,Caleb Huntley,"

	
Jaylen Warren Pit - RB
Waiver
Caleb Huntley Atl - RB NA
To Waivers
	
Pop Lockett Drop it
Nov 9, 2:35 am"
2022,"Nov 9, 2:35 am",Pop Lockett Drop it,Saints,Waiver,Vikings,"

	
Saints NO - DEF
Waiver
Vikings Min - DEF
To Waivers
	
Pop Lockett Drop it
Nov 9, 2:35 am"
2022,"Nov 9, 2:35 am",Patty Primetimes,Titans,Waiver,Colts,"

	
Titans Ten - DEF
Waiver
Colts Ind - DEF
To Waivers
	
Patty Primetimes
Nov 9, 2:35 am"
2022,"Nov 9, 2:35 am",Post Mahomes,Garrett Wilson,Waiver,Chuba Hubbard,"

	
Garrett Wilson NYJ - WR
Waiver
Chuba Hubbard Car - RB
To Waivers
	
Post Mahomes
Nov 9, 2:35 am"
2022,"Nov 9, 2:35 am",Malle ❤️ 🐸,Graham Gano,Waiver,Irv Smith Jr.,"

	
Graham Gano NYG - K NA
Waiver
Irv Smith Jr. Hou - TE NA
To Waivers
	
Malle ❤️ 🐸
Nov 9, 2:35 am"
2022,"Nov 8, 8:07 am",Voldemort,,,Bengals,"
	
Bengals Cin - DEF
To Waivers
	
Voldemort
Nov 8, 8:07 am"
2022,"Nov 7, 9:08 pm",ThreatLevelMidnight,,,Isaiah Likely,"
	
Isaiah Likely NYG - TE
To Waivers
	
ThreatLevelMidnight
Nov 7, 9:08 pm"
2022,"Nov 7, 5:42 pm",Voldemort,Andy Dalton,Free Agent,Alexander Mattison,"

	
Andy Dalton Phi - QB
Free Agent
Alexander Mattison Mia - RB NA
To Waivers
	
Voldemort
Nov 7, 5:42 pm"
2022,"Nov 6, 9:47 am",malle_dips_pouches,Logan Thomas,Free Agent,Graham Gano,"

	
Logan Thomas SF - TE NA
Free Agent
Graham Gano NYG - K NA
To Waivers
	
malle_dips_pouches
Nov 6, 9:47 am"
2022,"Nov 5, 8:38 am",Voldemort,Alexander Mattison,Free Agent,Ronnie Rivers,"

	
Alexander Mattison Mia - RB NA
Free Agent
Ronnie Rivers LAR - RB
To Waivers
	
Voldemort
Nov 5, 8:38 am"
2022,"Nov 5, 2:17 am",Pop Lockett Drop it,Brian Robinson,Waiver,Dontrell Hilliard,"

	
Brian Robinson Atl - RB Q
Waiver
Dontrell Hilliard Ten - RB NA
To Waivers
	
Pop Lockett Drop it
Nov 5, 2:17 am"
2022,"Nov 5, 2:17 am",Patty Primetimes,Colts,Waiver,Broncos,"

	
Colts Ind - DEF
Waiver
Broncos Den - DEF
To Waivers
	
Patty Primetimes
Nov 5, 2:17 am"
2022,"Nov 4, 8:20 am",Pop Lockett Drop it,Dontrell Hilliard,Free Agent,Mike Gesicki,"

	
Dontrell Hilliard Ten - RB NA
Free Agent
Mike Gesicki Cin - TE
To Waivers
	
Pop Lockett Drop it
Nov 4, 8:20 am"
2022,"Nov 3, 3:07 pm",Patty Primetimes,Mecole Hardman Jr.,Free Agent,,"
	
Mecole Hardman Jr. Buf - WR Q
Free Agent
	
Patty Primetimes
Nov 3, 3:07 pm"
2022,"Nov 3, 11:28 am",Post Mahomes,Joshua Palmer,Free Agent,Parris Campbell,"

	
Joshua Palmer Buf - WR
Free Agent
Parris Campbell Dal - WR NA
To Waivers
	
Post Mahomes
Nov 3, 11:28 am"
2022,"Nov 2, 10:17 am",ThreatLevelMidnight,Dak Prescott,Free Agent,Brian Robinson,"

	
Dak Prescott Dal - QB
Free Agent
Brian Robinson Atl - RB Q
To Waivers
	
ThreatLevelMidnight
Nov 2, 10:17 am"
2022,"Nov 2, 8:55 am",ThreatLevelMidnight,Deon Jackson,Free Agent,,"

	
Deon Jackson Det - RB NA
Free Agent
Alexander Mattison Mia - RB NA
To Free Agent
	
ThreatLevelMidnight
Nov 2, 8:55 am"
2022,"Nov 2, 6:45 am",ThreatLevelMidnight,Alexander Mattison,Free Agent,Samaje Perine,"

	
Alexander Mattison Mia - RB NA
Free Agent
Samaje Perine Cin - RB
To Waivers
	
ThreatLevelMidnight
Nov 2, 6:45 am"
2022,"Nov 2, 6:44 am",ThreatLevelMidnight,Kenyan Drake,Free Agent,,"
	
Kenyan Drake Bal - RB NA
Free Agent
	
ThreatLevelMidnight
Nov 2, 6:44 am"
2022,"Nov 2, 6:44 am",ThreatLevelMidnight,Isaiah Likely,Free Agent,,"
	
Isaiah Likely NYG - TE
Free Agent
	
ThreatLevelMidnight
Nov 2, 6:44 am"
2022,"Nov 2, 6:09 am",Patty Primetimes,Jared Goff,Free Agent,Matthew Stafford,"

	
Jared Goff Det - QB
Free Agent
Matthew Stafford LAR - QB
To Waivers
	
Patty Primetimes
Nov 2, 6:09 am"
2022,"Nov 2, 4:34 am",Voldemort,Bengals,Free Agent,D'Ernest Johnson,"

	
Bengals Cin - DEF
Free Agent
D'Ernest Johnson Ten - RB
To Waivers
	
Voldemort
Nov 2, 4:34 am"
2022,"Nov 2, 2:34 am",Pop Lockett Drop it,Vikings,Waiver,Colts,"

	
Vikings Min - DEF
Waiver
Colts Ind - DEF
To Waivers
	
Pop Lockett Drop it
Nov 2, 2:34 am"
2022,"Nov 2, 2:34 am",Pop Lockett Drop it,Matt Prater,Waiver,Robbie Gould,"

	
Matt Prater Buf - K NA
Waiver
Robbie Gould SF - K NA
To Waivers
	
Pop Lockett Drop it
Nov 2, 2:34 am"
2022,"Nov 2, 2:34 am",Pop Lockett Drop it,Caleb Huntley,Waiver,Hunter Renfrow,"

	
Caleb Huntley Atl - RB NA
Waiver
Hunter Renfrow Car - WR NA
To Waivers
	
Pop Lockett Drop it
Nov 2, 2:34 am"
2022,"Nov 2, 2:34 am",Pop Lockett Drop it,Justin Fields,Waiver,Sam Ehlinger,"

	
Justin Fields KC - QB
Waiver
Sam Ehlinger Den - QB
To Waivers
	
Pop Lockett Drop it
Nov 2, 2:34 am"
2022,"Nov 2, 2:34 am",Patty Primetimes,Chase McLaughlin,Waiver,Cade York,"

	
Chase McLaughlin TB - K
Waiver
Cade York NYJ - K
To Waivers
	
Patty Primetimes
Nov 2, 2:34 am"
2022,"Nov 1, 6:49 am",ThreatLevelMidnight,,,Brett Maher,"
	
Brett Maher LAR - K NA
To Waivers
	
ThreatLevelMidnight
Nov 1, 6:49 am"
2022,"Oct 31, 6:06 pm",Voldemort,D'Ernest Johnson,Free Agent,Wan'Dale Robinson,"

	
D'Ernest Johnson Ten - RB
Free Agent
Wan'Dale Robinson Ten - WR Q
To Waivers
	
Voldemort
Oct 31, 6:06 pm"
2022,"Oct 31, 8:20 am",ThreatLevelMidnight,Harrison Butker,Free Agent,Chase Edmonds,"

	
Harrison Butker KC - K
Free Agent
Chase Edmonds Was - RB NA
To Waivers
	
ThreatLevelMidnight
Oct 31, 8:20 am"
2022,"Oct 30, 2:32 pm",Voldemort,Ronnie Rivers,Free Agent,JaMycal Hasty,"

	
Ronnie Rivers LAR - RB
Free Agent
JaMycal Hasty NE - RB
To Waivers
	
Voldemort
Oct 30, 2:32 pm"
2022,"Oct 28, 4:22 pm",Voldemort,JaMycal Hasty,Free Agent,,"
	
JaMycal Hasty NE - RB
Free Agent
	
Voldemort
Oct 28, 4:22 pm"
2022,"Oct 28, 12:05 pm",Post Mahomes,Parris Campbell,Free Agent,,"
	
Parris Campbell Dal - WR NA
Free Agent
	
Post Mahomes
Oct 28, 12:05 pm"
2022,"Oct 28, 10:15 am",ThreatLevelMidnight,Chase Edmonds,Free Agent,Jaylen Warren,"

	
Chase Edmonds Was - RB NA
Free Agent
Jaylen Warren Pit - RB
To Waivers
	
ThreatLevelMidnight
Oct 28, 10:15 am"
2022,"Oct 27, 10:00 pm",ThreatLevelMidnight,,,Rashod Bateman,"
	
Rashod Bateman Bal - WR Q
To Waivers
	
ThreatLevelMidnight
Oct 27, 10:00 pm"
2022,"Oct 27, 11:36 am",Patty Primetimes,Kadarius Toney,Free Agent,Robbie Chosen,"

	
Kadarius Toney Cle - WR NA
Free Agent
Robbie Chosen Was - WR NA
To Waivers
	
Patty Primetimes
Oct 27, 11:36 am"
2022,"Oct 26, 10:16 pm",Pop Lockett Drop it,Sam Ehlinger,Free Agent,Jameis Winston,"

	
Sam Ehlinger Den - QB
Free Agent
Jameis Winston NYG - QB
To Waivers
	
Pop Lockett Drop it
Oct 26, 10:16 pm"
2022,"Oct 26, 2:38 pm",Pop Lockett Drop it,Mike Gesicki,Free Agent,Alexander Mattison,"

	
Mike Gesicki Cin - TE
Free Agent
Alexander Mattison Mia - RB NA
To Waivers
	
Pop Lockett Drop it
Oct 26, 2:38 pm"
2022,"Oct 26, 8:26 am",Uncle Rico,Greg Dulcich,Free Agent,Jets,"

	
Greg Dulcich Mia - TE Q
Free Agent
Jets NYJ - DEF
To Waivers
	
Uncle Rico
Oct 26, 8:26 am"
2022,"Oct 26, 7:55 am",Post Mahomes,Jake Elliott,Free Agent,Harrison Butker,"

	
Jake Elliott Phi - K
Free Agent
Harrison Butker KC - K
To Waivers
	
Post Mahomes
Oct 26, 7:55 am"
2022,"Oct 26, 7:05 am",ThreatLevelMidnight,Evan Engram,Free Agent,,"
	
Evan Engram Den - TE
Free Agent
	
ThreatLevelMidnight
Oct 26, 7:05 am"
2022,"Oct 26, 2:36 am",Ginger FC,Dalton Schultz,Waiver,Chargers,"

	
Dalton Schultz Hou - TE
Waiver
Chargers LAC - DEF
To Waivers
	
Ginger FC
Oct 26, 2:36 am"
2022,"Oct 26, 2:36 am",Pop Lockett Drop it,Jameis Winston,Waiver,Jared Goff,"

	
Jameis Winston NYG - QB
Waiver
Jared Goff Det - QB
To Waivers
	
Pop Lockett Drop it
Oct 26, 2:36 am"
2022,"Oct 26, 2:36 am",Ginger FC,Daniel Jones,Waiver,Matt Ryan,"

	
Daniel Jones Ind - QB
Waiver
Matt Ryan Ind - QB NA
To Waivers
	
Ginger FC
Oct 26, 2:36 am"
2022,"Oct 26, 2:36 am",Pop Lockett Drop it,Colts,Waiver,Titans,"

	
Colts Ind - DEF
Waiver
Titans Ten - DEF
To Waivers
	
Pop Lockett Drop it
Oct 26, 2:36 am"
2022,"Oct 26, 2:36 am",Joe Mantegna,Robert Woods,Waiver,,"
	
Robert Woods Pit - WR NA
Waiver
	
Joe Mantegna
Oct 26, 2:36 am"
2022,"Oct 26, 2:36 am",Voldemort,Wan'Dale Robinson,Waiver,Dak Prescott,"

	
Wan'Dale Robinson Ten - WR Q
Waiver
Dak Prescott Dal - QB
To Waivers
	
Voldemort
Oct 26, 2:36 am"
2022,"Oct 25, 6:38 pm",Voldemort,,,Chase Edmonds,"
	
Chase Edmonds Was - RB NA
To Waivers
	
Voldemort
Oct 25, 6:38 pm"
2022,"Oct 25, 10:20 am",Post Mahomes,,,Packers,"
	
Packers GB - DEF
To Waivers
	
Post Mahomes
Oct 25, 10:20 am"
2022,"Oct 25, 9:05 am",ThreatLevelMidnight,,,David Njoku,"
	
David Njoku LAC - TE
To Waivers
	
ThreatLevelMidnight
Oct 25, 9:05 am"
2022,"Oct 24, 10:13 am",Post Mahomes,Kyren Williams,Free Agent,,"
	
Kyren Williams LAR - RB
Free Agent
	
Post Mahomes
Oct 24, 10:13 am"
2022,"Oct 24, 10:12 am",Post Mahomes,,,Kenyan Drake,"
	
Kenyan Drake Bal - RB NA
To Waivers
	
Post Mahomes
Oct 24, 10:12 am"
2022,"Oct 23, 5:20 pm",Voldemort,Chase Edmonds,Free Agent,,"

	
Chase Edmonds Was - RB NA
Free Agent
Josh Reynolds NYJ - WR NA
To Free Agent
	
Voldemort
Oct 23, 5:20 pm"
2022,"Oct 23, 11:33 am",malle_dips_pouches,Graham Gano,Free Agent,Phillip Lindsay,"

	
Graham Gano NYG - K NA
Free Agent
Phillip Lindsay Ind - RB NA
To Waivers
	
malle_dips_pouches
Oct 23, 11:33 am"
2022,"Oct 23, 10:50 am",Voldemort,Josh Reynolds,Free Agent,,"
	
Josh Reynolds NYJ - WR NA
Free Agent
	
Voldemort
Oct 23, 10:50 am"
2022,"Oct 23, 8:57 am",Post Mahomes,Packers,Free Agent,Bengals,"

	
Packers GB - DEF
Free Agent
Bengals Cin - DEF
To Waivers
	
Post Mahomes
Oct 23, 8:57 am"
2022,"Oct 23, 7:57 am",Uncle Rico,Isiah Pacheco,Free Agent,Wan'Dale Robinson,"

	
Isiah Pacheco Det - RB Q
Free Agent
Wan'Dale Robinson Ten - WR Q
To Waivers
	
Uncle Rico
Oct 23, 7:57 am"
2022,"Oct 23, 7:01 am",The Big Gronkowski,Jimmy Garoppolo,Free Agent,Jacoby Brissett,"

	
Jimmy Garoppolo LAR - QB NA
Free Agent
Jacoby Brissett Ari - QB
To Waivers
	
The Big Gronkowski
Oct 23, 7:01 am"
2022,"Oct 22, 2:19 am",Patty Primetimes,Broncos,Waiver,Colts,"

	
Broncos Den - DEF
Waiver
Colts Ind - DEF
To Waivers
	
Patty Primetimes
Oct 22, 2:19 am"
2022,"Oct 20, 10:36 pm",ThreatLevelMidnight,D'Onta Foreman,Free Agent,,"

	
D'Onta Foreman Cle - RB NA
Free Agent
Kyren Williams LAR - RB
To Free Agent
	
ThreatLevelMidnight
Oct 20, 10:36 pm"
2022,"Oct 20, 10:25 pm",Post Mahomes,Chuba Hubbard,Free Agent,Cam Akers,"

	
Chuba Hubbard Car - RB
Free Agent
Cam Akers Sea - RB NA
To Waivers
	
Post Mahomes
Oct 20, 10:25 pm"
2022,"Oct 20, 12:58 pm",The Big Gronkowski,Jacoby Brissett,Free Agent,Packers,"

	
Jacoby Brissett Ari - QB
Free Agent
Packers GB - DEF
To Waivers
	
The Big Gronkowski
Oct 20, 12:58 pm"
2022,"Oct 20, 10:06 am",ThreatLevelMidnight,Kyren Williams,Free Agent,,"
	
Kyren Williams LAR - RB
Free Agent
	
ThreatLevelMidnight
Oct 20, 10:06 am"
2022,"Oct 20, 8:52 am",Malle ❤️ 🐸,Raiders,Free Agent,Browns,"

	
Raiders LV - DEF
Free Agent
Browns Cle - DEF
To Waivers
	
Malle ❤️ 🐸
Oct 20, 8:52 am"
2022,"Oct 19, 2:22 pm",ThreatLevelMidnight,,,Deon Jackson,"
	
Deon Jackson Det - RB NA
To Waivers
	
ThreatLevelMidnight
Oct 19, 2:22 pm"
2022,"Oct 19, 1:53 pm",Joe Mantegna,Brandin Cooks,Free Agent,Elijah Moore,"

	
Brandin Cooks NO - WR NA
Free Agent
Elijah Moore Phi - WR
To Waivers
	
Joe Mantegna
Oct 19, 1:53 pm"
2022,"Oct 19, 1:51 pm",Joe Mantegna,Cade Otton,Free Agent,Tyler Conklin,"

	
Cade Otton TB - TE
Free Agent
Tyler Conklin Det - TE
To Waivers
	
Joe Mantegna
Oct 19, 1:51 pm"
2022,"Oct 19, 10:10 am",Voldemort,,,Josh Reynolds,"
	
Josh Reynolds NYJ - WR NA
To Waivers
	
Voldemort
Oct 19, 10:10 am"
2022,"Oct 19, 9:07 am",Post Mahomes,Bengals,Free Agent,,"
	
Bengals Cin - DEF
Free Agent
	
Post Mahomes
Oct 19, 9:07 am"
2022,"Oct 19, 8:14 am",ThreatLevelMidnight,Samaje Perine,Free Agent,,"
	
Samaje Perine Cin - RB
Free Agent
	
ThreatLevelMidnight
Oct 19, 8:14 am"
2022,"Oct 19, 8:08 am",ThreatLevelMidnight,Gus Edwards,Free Agent,,"
	
Gus Edwards LAC - RB NA
Free Agent
	
ThreatLevelMidnight
Oct 19, 8:08 am"
2022,"Oct 19, 8:01 am",Pop Lockett Drop it,Titans,Free Agent,Bears,"

	
Titans Ten - DEF
Free Agent
Bears Chi - DEF
To Waivers
	
Pop Lockett Drop it
Oct 19, 8:01 am"
2022,"Oct 19, 6:55 am",Patty Primetimes,Cade York,Free Agent,Greg Joseph,"

	
Cade York NYJ - K
Free Agent
Greg Joseph LV - K NA
To Waivers
	
Patty Primetimes
Oct 19, 6:55 am"
2022,"Oct 19, 6:09 am",Uncle Rico,Tua Tagovailoa,Free Agent,,"
	
Tua Tagovailoa Atl - QB
Free Agent
	
Uncle Rico
Oct 19, 6:09 am"
2022,"Oct 19, 6:06 am",Uncle Rico,Wan'Dale Robinson,Free Agent,Jahan Dotson,"

	
Wan'Dale Robinson Ten - WR Q
Free Agent
Jahan Dotson Atl - WR
To Waivers
	
Uncle Rico
Oct 19, 6:06 am"
2022,"Oct 19, 6:04 am",Uncle Rico,Jason Myers,Free Agent,Riley Patterson,"

	
Jason Myers Sea - K
Free Agent
Riley Patterson Mia - K
To Waivers
	
Uncle Rico
Oct 19, 6:04 am"
2022,"Oct 19, 6:03 am",Uncle Rico,Jets,Free Agent,Isiah Pacheco,"

	
Jets NYJ - DEF
Free Agent
Isiah Pacheco Det - RB Q
To Waivers
	
Uncle Rico
Oct 19, 6:03 am"
2022,"Oct 19, 2:38 am",Ginger FC,Chargers,Waiver,Graham Gano,"

	
Chargers LAC - DEF
Waiver
Graham Gano NYG - K NA
To Waivers
	
Ginger FC
Oct 19, 2:38 am"
2022,"Oct 19, 2:38 am",Pop Lockett Drop it,Hunter Renfrow,Waiver,Jimmy Garoppolo,"

	
Hunter Renfrow Car - WR NA
Waiver
Jimmy Garoppolo LAR - QB NA
To Waivers
	
Pop Lockett Drop it
Oct 19, 2:38 am"
2022,"Oct 19, 2:38 am",Post Mahomes,Kenyan Drake,Waiver,,"
	
Kenyan Drake Bal - RB NA
Waiver
	
Post Mahomes
Oct 19, 2:38 am"
2022,"Oct 19, 2:38 am",Ginger FC,Matt Ryan,Waiver,Carson Wentz,"

	
Matt Ryan Ind - QB NA
Waiver
Carson Wentz Min - QB
To Waivers
	
Ginger FC
Oct 19, 2:38 am"
2022,"Oct 19, 2:38 am",Pop Lockett Drop it,Bears,Waiver,Broncos,"

	
Bears Chi - DEF
Waiver
Broncos Den - DEF
To Waivers
	
Pop Lockett Drop it
Oct 19, 2:38 am"
2022,"Oct 19, 2:38 am",Joe Mantegna,Dolphins,Waiver,Vikings,"

	
Dolphins Mia - DEF
Waiver
Vikings Min - DEF
To Waivers
	
Joe Mantegna
Oct 19, 2:38 am"
2022,"Oct 19, 2:38 am",Patty Primetimes,Robbie Chosen,Waiver,Garrett Wilson,"

	
Robbie Chosen Was - WR NA
Waiver
Garrett Wilson NYJ - WR
To Waivers
	
Patty Primetimes
Oct 19, 2:38 am"
2022,"Oct 19, 2:38 am",The Big Gronkowski,Brandon McManus,Waiver,,"
	
Brandon McManus GB - K NA
Waiver
	
The Big Gronkowski
Oct 19, 2:38 am"
2022,"Oct 18, 5:04 pm",ThreatLevelMidnight,,,Joshua Kelley,"
	
Joshua Kelley Ten - RB NA
To Waivers
	
ThreatLevelMidnight
Oct 18, 5:04 pm"
2022,"Oct 18, 4:43 pm",Malle ❤️ 🐸,,,Jarvis Landry,"
	
Jarvis Landry NO - WR NA
To Waivers
	
Malle ❤️ 🐸
Oct 18, 4:43 pm"
2022,"Oct 18, 8:17 am",Uncle Rico,,,Will Dissly,"
	
Will Dissly LAC - TE NA
To Waivers
	
Uncle Rico
Oct 18, 8:17 am"
2022,"Oct 18, 7:12 am",Post Mahomes,,,Jaguars,"
	
Jaguars Jax - DEF
To Waivers
	
Post Mahomes
Oct 18, 7:12 am"
2022,"Oct 17, 11:55 pm",ThreatLevelMidnight,,,Mike Boone,"
	
Mike Boone Mia - RB NA
To Waivers
	
ThreatLevelMidnight
Oct 17, 11:55 pm"
2022,"Oct 16, 9:47 am",Patty Primetimes,Garrett Wilson,Free Agent,Hunter Renfrow,"

	
Garrett Wilson NYJ - WR
Free Agent
Hunter Renfrow Car - WR NA
To Waivers
	
Patty Primetimes
Oct 16, 9:47 am"
2022,"Oct 16, 7:40 am",malle_dips_pouches,Phillip Lindsay,Free Agent,Corey Davis,"

	
Phillip Lindsay Ind - RB NA
Free Agent
Corey Davis NYJ - WR NA
To Waivers
	
malle_dips_pouches
Oct 16, 7:40 am"
2022,"Oct 16, 2:13 am",Post Mahomes,Bills,Waiver,Saints,"

	
Bills Buf - DEF
Waiver
Saints NO - DEF
To Waivers
	
Post Mahomes
Oct 16, 2:13 am"
2022,"Oct 15, 12:42 pm",ThreatLevelMidnight,Deon Jackson,Free Agent,Chase Edmonds,"

	
Deon Jackson Det - RB NA
Free Agent
Chase Edmonds Was - RB NA
To Waivers
	
ThreatLevelMidnight
Oct 15, 12:42 pm"
2022,"Oct 13, 6:50 pm",Voldemort,Dak Prescott,Free Agent,Skyy Moore,"

	
Dak Prescott Dal - QB
Free Agent
Skyy Moore GB - WR
To Waivers
	
Voldemort
Oct 13, 6:50 pm"
2022,"Oct 13, 11:11 am",Malle ❤️ 🐸,Browns,Free Agent,Bills,"

	
Browns Cle - DEF
Free Agent
Bills Buf - DEF
To Waivers
	
Malle ❤️ 🐸
Oct 13, 11:11 am"
2022,"Oct 13, 11:11 am",Malle ❤️ 🐸,Irv Smith Jr.,Free Agent,Cole Kmet,"

	
Irv Smith Jr. Hou - TE NA
Free Agent
Cole Kmet Chi - TE
To Waivers
	
Malle ❤️ 🐸
Oct 13, 11:11 am"
2022,"Oct 13, 6:03 am",Joe Mantegna,Marquez Valdes-Scantling,Free Agent,Russell Gage Jr.,"

	
Marquez Valdes-Scantling Dal - WR
Free Agent
Russell Gage Jr. SF - WR NA
To Waivers
	
Joe Mantegna
Oct 13, 6:03 am"
2022,"Oct 12, 10:22 am",Post Mahomes,Harrison Butker,Free Agent,Matthew Wright,"

	
Harrison Butker KC - K
Free Agent
Matthew Wright Buf - K NA
To Waivers
	
Post Mahomes
Oct 12, 10:22 am"
2022,"Oct 12, 3:34 am",ThreatLevelMidnight,Patriots,Free Agent,,"

	
Patriots NE - DEF
Free Agent
Bears Chi - DEF
To Free Agent
	
ThreatLevelMidnight
Oct 12, 3:34 am"
2022,"Oct 12, 3:22 am",ThreatLevelMidnight,Joshua Kelley,Free Agent,,"
	
Joshua Kelley Ten - RB NA
Free Agent
	
ThreatLevelMidnight
Oct 12, 3:22 am"
2022,"Oct 12, 3:22 am",ThreatLevelMidnight,Jaylen Warren,Free Agent,,"
	
Jaylen Warren Pit - RB
Free Agent
	
ThreatLevelMidnight
Oct 12, 3:22 am"
2022,"Oct 12, 3:20 am",ThreatLevelMidnight,Bears,Free Agent,,"
	
Bears Chi - DEF
Free Agent
	
ThreatLevelMidnight
Oct 12, 3:20 am"
